"REF_DATE","GEO","DGUID","New housing price indexes","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2018-05","Windsor, Ontario","2011S0503559","Total (house and land)","Index, 201612=100","347","units ","0","v111955517","26.1","104.5","","","","1"
"2018-06","Windsor, Ontario","2011S0503559","Total (house and land)","Index, 201612=100","347","units ","0","v111955517","26.1","104.5","","","","1"
"2018-07","Windsor, Ontario","2011S0503559","Total (house and land)","Index, 201612=100","347","units ","0","v111955517","26.1","104.6","","","","1"
"2018-08","Windsor, Ontario","2011S0503559","Total (house and land)","Index, 201612=100","347","units ","0","v111955517","26.1","104.6","","","","1"
"2018-09","Windsor, Ontario","2011S0503559","Total (house and land)","Index, 201612=100","347","units ","0","v111955517","26.1","104.7","","","","1"
"2018-10","Windsor, Ontario","2011S0503559","Total (house and land)","Index, 201612=100","347","units ","0","v111955517","26.1","105.6","","","","1"
"2018-11","Windsor, Ontario","2011S0503559","Total (house and land)","Index, 201612=100","347","units ","0","v111955517","26.1","105.6","","","","1"
"2008-01","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units ","0","v111955520","27.1","93.6","","","","1"
"2008-02","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units ","0","v111955520","27.1","94.8","","","","1"
"2008-03","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units ","0","v111955520","27.1","95.0","","","","1"
"2008-04","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units ","0","v111955520","27.1","95.0","","","","1"
"2008-05","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units ","0","v111955520","27.1","96.8","","","","1"
"2008-06","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units ","0","v111955520","27.1","96.7","","","","1"
"2008-07","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units ","0","v111955520","27.1","96.6","","","","1"
"2008-08","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units ","0","v111955520","27.1","96.6","","","","1"
"2008-09","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units ","0","v111955520","27.1","96.6","","","","1"
"2008-10","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units ","0","v111955520","27.1","96.5","","","","1"
"2008-11","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units ","0","v111955520","27.1","96.6","","","","1"
"2008-12","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units ","0","v111955520","27.1","96.6","","","","1"
"2009-01","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units ","0","v111955520","27.1","96.6","","","","1"
"2009-02","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units ","0","v111955520","27.1","96.6","","","","1"
"2009-03","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units ","0","v111955520","27.1","96.6","","","","1"
"2009-04","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units ","0","v111955520","27.1","96.6","","","","1"
"2009-05","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units ","0","v111955520","27.1","96.6","","","","1"
"2009-06","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units ","0","v111955520","27.1","96.6","","","","1"
"2009-07","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units ","0","v111955520","27.1","96.6","","","","1"
"2009-08","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units ","0","v111955520","27.1","96.6","","","","1"
"2009-09","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units ","0","v111955520","27.1","96.1","","","","1"
"2009-10","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units ","0","v111955520","27.1","96.7","","","","1"
"2009-11","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units ","0","v111955520","27.1","96.5","","","","1"
"2009-12","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units ","0","v111955520","27.1","96.6","","","","1"
"2010-01","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units ","0","v111955520","27.1","96.9","","","","1"
"2010-02","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units ","0","v111955520","27.1","97.1","","","","1"
"2010-03","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units ","0","v111955520","27.1","97.1","","","","1"
"2010-04","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units ","0","v111955520","27.1","96.9","","","","1"
"2010-05","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units ","0","v111955520","27.1","96.9","","","","1"
"2010-06","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units ","0","v111955520","27.1","96.9","","","","1"
"2010-07","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units ","0","v111955520","27.1","95.0","","","","1"
"2010-08","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units ","0","v111955520","27.1","95.0","","","","1"
"2010-09","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units ","0","v111955520","27.1","95.0","","","","1"
"2010-10","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units ","0","v111955520","27.1","95.5","","","","1"
"2010-11","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units ","0","v111955520","27.1","95.5","","","","1"
"2010-12","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units ","0","v111955520","27.1","95.5","","","","1"
"2011-01","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units ","0","v111955520","27.1","95.8","","","","1"
"2011-02","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units ","0","v111955520","27.1","95.8","","","","1"
"2011-03","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units ","0","v111955520","27.1","95.9","","","","1"
"2011-04","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units ","0","v111955520","27.1","95.9","","","","1"
"2011-05","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units ","0","v111955520","27.1","95.9","","","","1"
"2011-06","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units ","0","v111955520","27.1","95.9","","","","1"
"2011-07","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units ","0","v111955520","27.1","95.9","","","","1"
"2011-08","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units ","0","v111955520","27.1","96.8","","","","1"
"2011-09","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units ","0","v111955520","27.1","96.7","","","","1"
"2011-10","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units ","0","v111955520","27.1","96.7","","","","1"
"2011-11","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units ","0","v111955520","27.1","96.4","","","","1"
"2011-12","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units ","0","v111955520","27.1","96.4","","","","1"
"2012-01","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units ","0","v111955520","27.1","96.5","","","","1"
"2012-02","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units ","0","v111955520","27.1","96.5","","","","1"
"2012-03","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units ","0","v111955520","27.1","96.6","","","","1"
"2012-04","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units ","0","v111955520","27.1","96.6","","","","1"
"2012-05","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units ","0","v111955520","27.1","98.1","","","","1"
"2012-06","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units ","0","v111955520","27.1","97.8","","","","1"
"2012-07","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units ","0","v111955520","27.1","97.8","","","","1"
"2012-08","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units ","0","v111955520","27.1","97.8","","","","1"
"2012-09","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units ","0","v111955520","27.1","97.8","","","","1"
"2012-10","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units ","0","v111955520","27.1","97.7","","","","1"
"2012-11","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units ","0","v111955520","27.1","97.9","","","","1"
"2012-12","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units ","0","v111955520","27.1","97.9","","","","1"
"2013-01","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units ","0","v111955520","27.1","97.9","","","","1"
"2013-02","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units ","0","v111955520","27.1","98.0","","","","1"
"2013-03","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units ","0","v111955520","27.1","98.0","","","","1"
"2013-04","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units ","0","v111955520","27.1","98.0","","","","1"
"2013-05","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units ","0","v111955520","27.1","98.6","","","","1"
"2013-06","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units ","0","v111955520","27.1","98.6","","","","1"
"2013-07","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units ","0","v111955520","27.1","98.4","","","","1"
"2013-08","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units ","0","v111955520","27.1","98.4","","","","1"
"2013-09","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units ","0","v111955520","27.1","98.4","","","","1"
"2013-10","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units ","0","v111955520","27.1","98.4","","","","1"
"2013-11","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units ","0","v111955520","27.1","98.4","","","","1"
"2013-12","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units ","0","v111955520","27.1","98.4","","","","1"
"2014-01","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units ","0","v111955520","27.1","98.4","","","","1"
"2014-02","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units ","0","v111955520","27.1","98.4","","","","1"
"2014-03","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units ","0","v111955520","27.1","98.4","","","","1"
"2014-04","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units ","0","v111955520","27.1","98.4","","","","1"
"2014-05","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units ","0","v111955520","27.1","98.9","","","","1"
"2014-06","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units ","0","v111955520","27.1","98.9","","","","1"
"2014-07","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units ","0","v111955520","27.1","98.9","","","","1"
"2014-08","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units ","0","v111955520","27.1","98.9","","","","1"
"2014-09","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units ","0","v111955520","27.1","98.9","","","","1"
"2014-10","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units ","0","v111955520","27.1","98.9","","","","1"
"2014-11","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units ","0","v111955520","27.1","98.9","","","","1"
"2014-12","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units ","0","v111955520","27.1","98.9","","","","1"
"2015-01","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units ","0","v111955520","27.1","98.9","","","","1"
"2015-02","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units ","0","v111955520","27.1","98.8","","","","1"
"2015-03","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units ","0","v111955520","27.1","98.8","","","","1"
"2015-04","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units ","0","v111955520","27.1","98.8","","","","1"
"2015-05","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units ","0","v111955520","27.1","99.0","","","","1"
"2015-06","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units ","0","v111955520","27.1","99.1","","","","1"
"2015-07","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units ","0","v111955520","27.1","99.1","","","","1"
"2015-08","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units ","0","v111955520","27.1","99.1","","","","1"
"2015-09","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units ","0","v111955520","27.1","99.1","","","","1"
"2015-10","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units ","0","v111955520","27.1","99.1","","","","1"
"2015-11","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units ","0","v111955520","27.1","99.1","","","","1"
"2015-12","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units ","0","v111955520","27.1","99.0","","","","1"
"2016-01","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units ","0","v111955520","27.1","99.0","","","","1"
"2016-02","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units ","0","v111955520","27.1","99.0","","","","1"
"2016-03","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units ","0","v111955520","27.1","99.0","","","","1"
"2016-04","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units ","0","v111955520","27.1","99.0","","","","1"
"2016-05","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units ","0","v111955520","27.1","98.8","","","","1"
"2016-06","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units ","0","v111955520","27.1","99.0","","","","1"
"2016-07","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units ","0","v111955520","27.1","99.0","","","","1"
"2016-08","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units ","0","v111955520","27.1","99.4","","","","1"
"2016-09","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units ","0","v111955520","27.1","99.8","","","","1"
"2016-10","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units ","0","v111955520","27.1","100.0","","","","1"
"2016-11","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units ","0","v111955520","27.1","100.0","","","","1"
"2016-12","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units ","0","v111955520","27.1","100.0","","","","1"
"2017-01","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units ","0","v111955520","27.1","99.2","","","","1"
"2017-02","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units ","0","v111955520","27.1","99.4","","","","1"
"2017-03","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units ","0","v111955520","27.1","99.6","","","","1"
"2017-04","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units ","0","v111955520","27.1","99.6","","","","1"
"2017-05","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units ","0","v111955520","27.1","99.6","","","","1"
"2017-06","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units ","0","v111955520","27.1","99.6","","","","1"
"2017-07","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units ","0","v111955520","27.1","99.6","","","","1"
"2017-08","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units ","0","v111955520","27.1","99.6","","","","1"
"2017-09","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units ","0","v111955520","27.1","99.6","","","","1"
"2017-10","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units ","0","v111955520","27.1","99.8","","","","1"
"2017-11","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units ","0","v111955520","27.1","99.8","","","","1"
"2017-12","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units ","0","v111955520","27.1","99.8","","","","1"
"2018-01","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units ","0","v111955520","27.1","99.8","","","","1"
"2018-02","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units ","0","v111955520","27.1","99.8","","","","1"
"2018-03","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units ","0","v111955520","27.1","100.0","","","","1"
"2018-04","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units ","0","v111955520","27.1","100.0","","","","1"
"2018-05","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units ","0","v111955520","27.1","100.2","","","","1"
"2018-06","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units ","0","v111955520","27.1","100.6","","","","1"
"2018-07","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units ","0","v111955520","27.1","100.6","","","","1"
"2018-08","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units ","0","v111955520","27.1","100.9","","","","1"
"2018-09","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units ","0","v111955520","27.1","100.9","","","","1"
"2018-10","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units ","0","v111955520","27.1","100.9","","","","1"
"2018-11","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units ","0","v111955520","27.1","100.9","","","","1"
"2008-01","Prairie Region","2016A00014","Total (house and land)","Index, 201612=100","347","units ","0","v111955523","28.1","100.5","","","","1"
"2008-02","Prairie Region","2016A00014","Total (house and land)","Index, 201612=100","347","units ","0","v111955523","28.1","100.3","","","","1"
"2008-03","Prairie Region","2016A00014","Total (house and land)","Index, 201612=100","347","units ","0","v111955523","28.1","100.3","","","","1"
"2008-04","Prairie Region","2016A00014","Total (house and land)","Index, 201612=100","347","units ","0","v111955523","28.1","99.9","","","","1"
"2008-05","Prairie Region","2016A00014","Total (house and land)","Index, 201612=100","347","units ","0","v111955523","28.1","98.8","","","","1"
"2008-06","Prairie Region","2016A00014","Total (house and land)","Index, 201612=100","347","units ","0","v111955523","28.1","98.5","","","","1"
"2008-07","Prairie Region","2016A00014","Total (house and land)","Index, 201612=100","347","units ","0","v111955523","28.1","98.4","","","","1"
"2008-08","Prairie Region","2016A00014","Total (house and land)","Index, 201612=100","347","units ","0","v111955523","28.1","97.9","","","","1"
"2008-09","Prairie Region","2016A00014","Total (house and land)","Index, 201612=100","347","units ","0","v111955523","28.1","98.1","","","","1"
"2008-10","Prairie Region","2016A00014","Total (house and land)","Index, 201612=100","347","units ","0","v111955523","28.1","97.1","","","","1"
"2008-11","Prairie Region","2016A00014","Total (house and land)","Index, 201612=100","347","units ","0","v111955523","28.1","96.5","","","","1"
"2008-12","Prairie Region","2016A00014","Total (house and land)","Index, 201612=100","347","units ","0","v111955523","28.1","95.8","","","","1"
"2009-01","Prairie Region","2016A00014","Total (house and land)","Index, 201612=100","347","units ","0","v111955523","28.1","93.8","","","","1"
"2009-02","Prairie Region","2016A00014","Total (house and land)","Index, 201612=100","347","units ","0","v111955523","28.1","92.2","","","","1"
"2009-03","Prairie Region","2016A00014","Total (house and land)","Index, 201612=100","347","units ","0","v111955523","28.1","91.2","","","","1"
"2009-04","Prairie Region","2016A00014","Total (house and land)","Index, 201612=100","347","units ","0","v111955523","28.1","90.5","","","","1"
"2009-05","Prairie Region","2016A00014","Total (house and land)","Index, 201612=100","347","units ","0","v111955523","28.1","90.2","","","","1"
"2009-06","Prairie Region","2016A00014","Total (house and land)","Index, 201612=100","347","units ","0","v111955523","28.1","89.9","","","","1"
"2009-07","Prairie Region","2016A00014","Total (house and land)","Index, 201612=100","347","units ","0","v111955523","28.1","90.2","","","","1"
"2009-08","Prairie Region","2016A00014","Total (house and land)","Index, 201612=100","347","units ","0","v111955523","28.1","90.2","","","","1"
"2009-09","Prairie Region","2016A00014","Total (house and land)","Index, 201612=100","347","units ","0","v111955523","28.1","90.4","","","","1"
"2009-10","Prairie Region","2016A00014","Total (house and land)","Index, 201612=100","347","units ","0","v111955523","28.1","90.5","","","","1"
"2009-11","Prairie Region","2016A00014","Total (house and land)","Index, 201612=100","347","units ","0","v111955523","28.1","90.6","","","","1"
"2009-12","Prairie Region","2016A00014","Total (house and land)","Index, 201612=100","347","units ","0","v111955523","28.1","90.7","","","","1"
"2010-01","Prairie Region","2016A00014","Total (house and land)","Index, 201612=100","347","units ","0","v111955523","28.1","91.0","","","","1"
"2010-02","Prairie Region","2016A00014","Total (house and land)","Index, 201612=100","347","units ","0","v111955523","28.1","91.4","","","","1"
"2010-03","Prairie Region","2016A00014","Total (house and land)","Index, 201612=100","347","units ","0","v111955523","28.1","91.5","","","","1"
"2010-04","Prairie Region","2016A00014","Total (house and land)","Index, 201612=100","347","units ","0","v111955523","28.1","91.8","","","","1"
"2010-05","Prairie Region","2016A00014","Total (house and land)","Index, 201612=100","347","units ","0","v111955523","28.1","92.1","","","","1"
"2010-06","Prairie Region","2016A00014","Total (house and land)","Index, 201612=100","347","units ","0","v111955523","28.1","92.0","","","","1"
"2010-07","Prairie Region","2016A00014","Total (house and land)","Index, 201612=100","347","units ","0","v111955523","28.1","92.0","","","","1"
"2010-08","Prairie Region","2016A00014","Total (house and land)","Index, 201612=100","347","units ","0","v111955523","28.1","92.0","","","","1"
"2010-09","Prairie Region","2016A00014","Total (house and land)","Index, 201612=100","347","units ","0","v111955523","28.1","92.1","","","","1"
"2010-10","Prairie Region","2016A00014","Total (house and land)","Index, 201612=100","347","units ","0","v111955523","28.1","91.9","","","","1"
"2010-11","Prairie Region","2016A00014","Total (house and land)","Index, 201612=100","347","units ","0","v111955523","28.1","92.0","","","","1"
"2010-12","Prairie Region","2016A00014","Total (house and land)","Index, 201612=100","347","units ","0","v111955523","28.1","92.1","","","","1"
"2011-01","Prairie Region","2016A00014","Total (house and land)","Index, 201612=100","347","units ","0","v111955523","28.1","92.2","","","","1"
"2011-02","Prairie Region","2016A00014","Total (house and land)","Index, 201612=100","347","units ","0","v111955523","28.1","92.6","","","","1"
"2011-03","Prairie Region","2016A00014","Total (house and land)","Index, 201612=100","347","units ","0","v111955523","28.1","92.5","","","","1"
"2011-04","Prairie Region","2016A00014","Total (house and land)","Index, 201612=100","347","units ","0","v111955523","28.1","92.4","","","","1"
"2011-05","Prairie Region","2016A00014","Total (house and land)","Index, 201612=100","347","units ","0","v111955523","28.1","92.7","","","","1"
"2011-06","Prairie Region","2016A00014","Total (house and land)","Index, 201612=100","347","units ","0","v111955523","28.1","92.8","","","","1"
"2011-07","Prairie Region","2016A00014","Total (house and land)","Index, 201612=100","347","units ","0","v111955523","28.1","92.6","","","","1"
"2011-08","Prairie Region","2016A00014","Total (house and land)","Index, 201612=100","347","units ","0","v111955523","28.1","92.6","","","","1"
"2011-09","Prairie Region","2016A00014","Total (house and land)","Index, 201612=100","347","units ","0","v111955523","28.1","92.8","","","","1"
"2011-10","Prairie Region","2016A00014","Total (house and land)","Index, 201612=100","347","units ","0","v111955523","28.1","93.0","","","","1"
"2011-11","Prairie Region","2016A00014","Total (house and land)","Index, 201612=100","347","units ","0","v111955523","28.1","93.0","","","","1"
"2011-12","Prairie Region","2016A00014","Total (house and land)","Index, 201612=100","347","units ","0","v111955523","28.1","93.1","","","","1"
"2012-01","Prairie Region","2016A00014","Total (house and land)","Index, 201612=100","347","units ","0","v111955523","28.1","93.2","","","","1"
"2012-02","Prairie Region","2016A00014","Total (house and land)","Index, 201612=100","347","units ","0","v111955523","28.1","93.4","","","","1"
"2012-03","Prairie Region","2016A00014","Total (house and land)","Index, 201612=100","347","units ","0","v111955523","28.1","93.7","","","","1"
"2012-04","Prairie Region","2016A00014","Total (house and land)","Index, 201612=100","347","units ","0","v111955523","28.1","93.9","","","","1"
"2012-05","Prairie Region","2016A00014","Total (house and land)","Index, 201612=100","347","units ","0","v111955523","28.1","94.0","","","","1"
"2012-06","Prairie Region","2016A00014","Total (house and land)","Index, 201612=100","347","units ","0","v111955523","28.1","94.3","","","","1"
"2012-07","Prairie Region","2016A00014","Total (house and land)","Index, 201612=100","347","units ","0","v111955523","28.1","94.4","","","","1"
"2012-08","Prairie Region","2016A00014","Total (house and land)","Index, 201612=100","347","units ","0","v111955523","28.1","94.4","","","","1"
"2012-09","Prairie Region","2016A00014","Total (house and land)","Index, 201612=100","347","units ","0","v111955523","28.1","94.6","","","","1"
"2012-10","Prairie Region","2016A00014","Total (house and land)","Index, 201612=100","347","units ","0","v111955523","28.1","94.8","","","","1"
"2012-11","Prairie Region","2016A00014","Total (house and land)","Index, 201612=100","347","units ","0","v111955523","28.1","94.8","","","","1"
"2012-12","Prairie Region","2016A00014","Total (house and land)","Index, 201612=100","347","units ","0","v111955523","28.1","95.2","","","","1"
"2013-01","Prairie Region","2016A00014","Total (house and land)","Index, 201612=100","347","units ","0","v111955523","28.1","95.4","","","","1"
"2013-02","Prairie Region","2016A00014","Total (house and land)","Index, 201612=100","347","units ","0","v111955523","28.1","95.8","","","","1"
"2013-03","Prairie Region","2016A00014","Total (house and land)","Index, 201612=100","347","units ","0","v111955523","28.1","96.1","","","","1"
"2013-04","Prairie Region","2016A00014","Total (house and land)","Index, 201612=100","347","units ","0","v111955523","28.1","96.4","","","","1"
"2013-05","Prairie Region","2016A00014","Total (house and land)","Index, 201612=100","347","units ","0","v111955523","28.1","96.7","","","","1"
"2013-06","Prairie Region","2016A00014","Total (house and land)","Index, 201612=100","347","units ","0","v111955523","28.1","97.0","","","","1"
"2013-07","Prairie Region","2016A00014","Total (house and land)","Index, 201612=100","347","units ","0","v111955523","28.1","97.2","","","","1"
"2013-08","Prairie Region","2016A00014","Total (house and land)","Index, 201612=100","347","units ","0","v111955523","28.1","97.6","","","","1"
