REF_DATE,GEO,VECTOR,COORDINATE,VALUE
Feb-16,"St. John's, Newfoundland and Labrador",v111955451,4.1,100.3
Mar-16,"St. John's, Newfoundland and Labrador",v111955451,4.1,100.2
Apr-16,"St. John's, Newfoundland and Labrador",v111955451,4.1,100.2
May-16,"St. John's, Newfoundland and Labrador",v111955451,4.1,100.3
Jun-16,"St. John's, Newfoundland and Labrador",v111955451,4.1,100.3
Jul-16,"St. John's, Newfoundland and Labrador",v111955451,4.1,100
Aug-16,"St. John's, Newfoundland and Labrador",v111955451,4.1,99.8
Sep-16,"St. John's, Newfoundland and Labrador",v111955451,4.1,100
Oct-16,"St. John's, Newfoundland and Labrador",v111955451,4.1,100
Nov-16,"St. John's, Newfoundland and Labrador",v111955451,4.1,100
Dec-16,"St. John's, Newfoundland and Labrador",v111955451,4.1,100
Jan-17,"St. John's, Newfoundland and Labrador",v111955451,4.1,99.6
Feb-17,"St. John's, Newfoundland and Labrador",v111955451,4.1,99.6
Mar-17,"St. John's, Newfoundland and Labrador",v111955451,4.1,99.5
Apr-17,"St. John's, Newfoundland and Labrador",v111955451,4.1,99.5
May-17,"St. John's, Newfoundland and Labrador",v111955451,4.1,99.5
Jun-17,"St. John's, Newfoundland and Labrador",v111955451,4.1,99.4
Jul-17,"St. John's, Newfoundland and Labrador",v111955451,4.1,99.4
Aug-17,"St. John's, Newfoundland and Labrador",v111955451,4.1,98.9
Sep-17,"St. John's, Newfoundland and Labrador",v111955451,4.1,98.9
Oct-17,"St. John's, Newfoundland and Labrador",v111955451,4.1,98.9
Nov-17,"St. John's, Newfoundland and Labrador",v111955451,4.1,99
Dec-17,"St. John's, Newfoundland and Labrador",v111955451,4.1,99
Jan-18,"St. John's, Newfoundland and Labrador",v111955451,4.1,99
Feb-18,"St. John's, Newfoundland and Labrador",v111955451,4.1,99
Mar-18,"St. John's, Newfoundland and Labrador",v111955451,4.1,99
Apr-18,"St. John's, Newfoundland and Labrador",v111955451,4.1,99
May-18,"St. John's, Newfoundland and Labrador",v111955451,4.1,98.9
Jun-18,"St. John's, Newfoundland and Labrador",v111955451,4.1,98.7
Jul-18,"St. John's, Newfoundland and Labrador",v111955451,4.1,98.9
Aug-18,"St. John's, Newfoundland and Labrador",v111955451,4.1,98.9
Sep-18,"St. John's, Newfoundland and Labrador",v111955451,4.1,98.5
Oct-18,"St. John's, Newfoundland and Labrador",v111955451,4.1,98.4
Nov-18,"St. John's, Newfoundland and Labrador",v111955451,4.1,98
Jan-08,Prince Edward Island,v111955454,5.1,99.7
Feb-08,Prince Edward Island,v111955454,5.1,99.7
Mar-08,Prince Edward Island,v111955454,5.1,98.6
Apr-08,Prince Edward Island,v111955454,5.1,98.6
May-08,Prince Edward Island,v111955454,5.1,98.6
Jun-08,Prince Edward Island,v111955454,5.1,98.9
Jul-08,Prince Edward Island,v111955454,5.1,98.9
Aug-08,Prince Edward Island,v111955454,5.1,98.5
Sep-08,Prince Edward Island,v111955454,5.1,98.5
Oct-08,Prince Edward Island,v111955454,5.1,98.6
Nov-08,Prince Edward Island,v111955454,5.1,98.6
Dec-08,Prince Edward Island,v111955454,5.1,98.6
Jan-09,Prince Edward Island,v111955454,5.1,98.8
Feb-09,Prince Edward Island,v111955454,5.1,99.9
Mar-09,Prince Edward Island,v111955454,5.1,99.5
Apr-09,Prince Edward Island,v111955454,5.1,99.5
May-09,Prince Edward Island,v111955454,5.1,100
Jun-09,Prince Edward Island,v111955454,5.1,100
Jul-09,Prince Edward Island,v111955454,5.1,100
Aug-09,Prince Edward Island,v111955454,5.1,100.1
Sep-09,Prince Edward Island,v111955454,5.1,100.1
Oct-09,Prince Edward Island,v111955454,5.1,99.5
Nov-09,Prince Edward Island,v111955454,5.1,99.5
Dec-09,Prince Edward Island,v111955454,5.1,99.5
Jan-10,Prince Edward Island,v111955454,5.1,99.3
Feb-10,Prince Edward Island,v111955454,5.1,98.8
Mar-10,Prince Edward Island,v111955454,5.1,98.4
Apr-10,Prince Edward Island,v111955454,5.1,98.1
May-10,Prince Edward Island,v111955454,5.1,98.4
Jun-10,Prince Edward Island,v111955454,5.1,98.1
Jul-10,Prince Edward Island,v111955454,5.1,97.9
Aug-10,Prince Edward Island,v111955454,5.1,97.9
Sep-10,Prince Edward Island,v111955454,5.1,97.9
Oct-10,Prince Edward Island,v111955454,5.1,97.9
Nov-10,Prince Edward Island,v111955454,5.1,97.5
Dec-10,Prince Edward Island,v111955454,5.1,97.5
Jan-11,Prince Edward Island,v111955454,5.1,97.5
Feb-11,Prince Edward Island,v111955454,5.1,98.9
Mar-11,Prince Edward Island,v111955454,5.1,98.9
Apr-11,Prince Edward Island,v111955454,5.1,99.1
May-11,Prince Edward Island,v111955454,5.1,99.6
Jun-11,Prince Edward Island,v111955454,5.1,99.6
Jul-11,Prince Edward Island,v111955454,5.1,100.8
Aug-11,Prince Edward Island,v111955454,5.1,100.8
Sep-11,Prince Edward Island,v111955454,5.1,100.7
Oct-11,Prince Edward Island,v111955454,5.1,100.9
Nov-11,Prince Edward Island,v111955454,5.1,100.9
Dec-11,Prince Edward Island,v111955454,5.1,100.9
Jan-12,Prince Edward Island,v111955454,5.1,100.7
Feb-12,Prince Edward Island,v111955454,5.1,100.2
Mar-12,Prince Edward Island,v111955454,5.1,100.2
Apr-12,Prince Edward Island,v111955454,5.1,100.3
May-12,Prince Edward Island,v111955454,5.1,99.9
Jun-12,Prince Edward Island,v111955454,5.1,100
Jul-12,Prince Edward Island,v111955454,5.1,100.2
Aug-12,Prince Edward Island,v111955454,5.1,100.1
Sep-12,Prince Edward Island,v111955454,5.1,100.2
Oct-12,Prince Edward Island,v111955454,5.1,100
Nov-12,Prince Edward Island,v111955454,5.1,100
Dec-12,Prince Edward Island,v111955454,5.1,99.2
Jan-13,Prince Edward Island,v111955454,5.1,100.1
Feb-13,Prince Edward Island,v111955454,5.1,100.1
Mar-13,Prince Edward Island,v111955454,5.1,100.1
Apr-13,Prince Edward Island,v111955454,5.1,100.5
May-13,Prince Edward Island,v111955454,5.1,100.6
Jun-13,Prince Edward Island,v111955454,5.1,100.8
Jul-13,Prince Edward Island,v111955454,5.1,100.9
Aug-13,Prince Edward Island,v111955454,5.1,100.9
Sep-13,Prince Edward Island,v111955454,5.1,100.9
Oct-13,Prince Edward Island,v111955454,5.1,100.8
Nov-13,Prince Edward Island,v111955454,5.1,100.8
Dec-13,Prince Edward Island,v111955454,5.1,100.8
Jan-14,Prince Edward Island,v111955454,5.1,100.5
Feb-14,Prince Edward Island,v111955454,5.1,100.2
Mar-14,Prince Edward Island,v111955454,5.1,99.7
Apr-14,Prince Edward Island,v111955454,5.1,99.7
May-14,Prince Edward Island,v111955454,5.1,99.6
Jun-14,Prince Edward Island,v111955454,5.1,99.4
Jul-14,Prince Edward Island,v111955454,5.1,99.3
Aug-14,Prince Edward Island,v111955454,5.1,99.3
Sep-14,Prince Edward Island,v111955454,5.1,99.1
Oct-14,Prince Edward Island,v111955454,5.1,99.1
Nov-14,Prince Edward Island,v111955454,5.1,98.8
Dec-14,Prince Edward Island,v111955454,5.1,99.3
Jan-15,Prince Edward Island,v111955454,5.1,99.3
Feb-15,Prince Edward Island,v111955454,5.1,99.3
Mar-15,Prince Edward Island,v111955454,5.1,99.5
Apr-15,Prince Edward Island,v111955454,5.1,100.5
May-15,Prince Edward Island,v111955454,5.1,100.4
Jun-15,Prince Edward Island,v111955454,5.1,100.1
Jul-15,Prince Edward Island,v111955454,5.1,100.1
Aug-15,Prince Edward Island,v111955454,5.1,100
Sep-15,Prince Edward Island,v111955454,5.1,99
Oct-15,Prince Edward Island,v111955454,5.1,99
Nov-15,Prince Edward Island,v111955454,5.1,99.1
Dec-15,Prince Edward Island,v111955454,5.1,99.1
Jan-16,Prince Edward Island,v111955454,5.1,99.1
Feb-16,Prince Edward Island,v111955454,5.1,100.3
Mar-16,Prince Edward Island,v111955454,5.1,100.3
Apr-16,Prince Edward Island,v111955454,5.1,100.4
May-16,Prince Edward Island,v111955454,5.1,100
Jun-16,Prince Edward Island,v111955454,5.1,100
Jul-16,Prince Edward Island,v111955454,5.1,100
Aug-16,Prince Edward Island,v111955454,5.1,100
Sep-16,Prince Edward Island,v111955454,5.1,100
Oct-16,Prince Edward Island,v111955454,5.1,100
Nov-16,Prince Edward Island,v111955454,5.1,100
Dec-16,Prince Edward Island,v111955454,5.1,100
Jan-17,Prince Edward Island,v111955454,5.1,100
Feb-17,Prince Edward Island,v111955454,5.1,100
Mar-17,Prince Edward Island,v111955454,5.1,100
Apr-17,Prince Edward Island,v111955454,5.1,100
May-17,Prince Edward Island,v111955454,5.1,99.8
Jun-17,Prince Edward Island,v111955454,5.1,99.7
Jul-17,Prince Edward Island,v111955454,5.1,100.3
Aug-17,Prince Edward Island,v111955454,5.1,100.3
Sep-17,Prince Edward Island,v111955454,5.1,100.3
Oct-17,Prince Edward Island,v111955454,5.1,100.3
Nov-17,Prince Edward Island,v111955454,5.1,100.3
Dec-17,Prince Edward Island,v111955454,5.1,100.3
Jan-18,Prince Edward Island,v111955454,5.1,100.3
Feb-18,Prince Edward Island,v111955454,5.1,100.3
Mar-18,Prince Edward Island,v111955454,5.1,100.5
Apr-18,Prince Edward Island,v111955454,5.1,100.5
May-18,Prince Edward Island,v111955454,5.1,100.5
Jun-18,Prince Edward Island,v111955454,5.1,100.4
Jul-18,Prince Edward Island,v111955454,5.1,100.5
Aug-18,Prince Edward Island,v111955454,5.1,100.5
Sep-18,Prince Edward Island,v111955454,5.1,100.3
Oct-18,Prince Edward Island,v111955454,5.1,100.2
Nov-18,Prince Edward Island,v111955454,5.1,100
Jan-08,Nova Scotia,v111955460,7.1,88.4
Feb-08,Nova Scotia,v111955460,7.1,88.4
Mar-08,Nova Scotia,v111955460,7.1,89.5
Apr-08,Nova Scotia,v111955460,7.1,89.5
May-08,Nova Scotia,v111955460,7.1,89.9
Jun-08,Nova Scotia,v111955460,7.1,90.3
Jul-08,Nova Scotia,v111955460,7.1,90.5
Aug-08,Nova Scotia,v111955460,7.1,90.5
Sep-08,Nova Scotia,v111955460,7.1,90.6
Oct-08,Nova Scotia,v111955460,7.1,90.7
Nov-08,Nova Scotia,v111955460,7.1,90.7
Dec-08,Nova Scotia,v111955460,7.1,90.8
Jan-09,Nova Scotia,v111955460,7.1,90.8
Feb-09,Nova Scotia,v111955460,7.1,90.9
Mar-09,Nova Scotia,v111955460,7.1,90.9
Apr-09,Nova Scotia,v111955460,7.1,90.9
May-09,Nova Scotia,v111955460,7.1,90.9
Jun-09,Nova Scotia,v111955460,7.1,90.9
Jul-09,Nova Scotia,v111955460,7.1,90.9
Aug-09,Nova Scotia,v111955460,7.1,90.9
Sep-09,Nova Scotia,v111955460,7.1,91.1
Oct-09,Nova Scotia,v111955460,7.1,91.1
Nov-09,Nova Scotia,v111955460,7.1,91.3
Dec-09,Nova Scotia,v111955460,7.1,91.3
Jan-10,Nova Scotia,v111955460,7.1,91.4
Feb-10,Nova Scotia,v111955460,7.1,91.4
Mar-10,Nova Scotia,v111955460,7.1,91.5
Apr-10,Nova Scotia,v111955460,7.1,91.5
May-10,Nova Scotia,v111955460,7.1,91.6
Jun-10,Nova Scotia,v111955460,7.1,91.7
Jul-10,Nova Scotia,v111955460,7.1,91.7
Aug-10,Nova Scotia,v111955460,7.1,91.7
Sep-10,Nova Scotia,v111955460,7.1,91.7
Oct-10,Nova Scotia,v111955460,7.1,91.7
Nov-10,Nova Scotia,v111955460,7.1,92.8
Dec-10,Nova Scotia,v111955460,7.1,93.1
Jan-11,Nova Scotia,v111955460,7.1,93.1
Feb-11,Nova Scotia,v111955460,7.1,93.1
Mar-11,Nova Scotia,v111955460,7.1,93.1
Apr-11,Nova Scotia,v111955460,7.1,93.1
May-11,Nova Scotia,v111955460,7.1,93.1
Jun-11,Nova Scotia,v111955460,7.1,93.1
Jul-11,Nova Scotia,v111955460,7.1,93.2
Aug-11,Nova Scotia,v111955460,7.1,93.2
Sep-11,Nova Scotia,v111955460,7.1,93.9
Oct-11,Nova Scotia,v111955460,7.1,93.9
Nov-11,Nova Scotia,v111955460,7.1,93.9
Dec-11,Nova Scotia,v111955460,7.1,93.9
Jan-12,Nova Scotia,v111955460,7.1,93.9
Feb-12,Nova Scotia,v111955460,7.1,95
Mar-12,Nova Scotia,v111955460,7.1,95
Apr-12,Nova Scotia,v111955460,7.1,95
May-12,Nova Scotia,v111955460,7.1,95.2
Jun-12,Nova Scotia,v111955460,7.1,95
Jul-12,Nova Scotia,v111955460,7.1,95.5
Aug-12,Nova Scotia,v111955460,7.1,95.9
Sep-12,Nova Scotia,v111955460,7.1,95.8
Oct-12,Nova Scotia,v111955460,7.1,95.8
Nov-12,Nova Scotia,v111955460,7.1,96.3
Dec-12,Nova Scotia,v111955460,7.1,96.5
Jan-13,Nova Scotia,v111955460,7.1,96.6
Feb-13,Nova Scotia,v111955460,7.1,97.6
Mar-13,Nova Scotia,v111955460,7.1,97.6
Apr-13,Nova Scotia,v111955460,7.1,97.6
May-13,Nova Scotia,v111955460,7.1,97.9
Jun-13,Nova Scotia,v111955460,7.1,97.8
Jul-13,Nova Scotia,v111955460,7.1,98.2
Aug-13,Nova Scotia,v111955460,7.1,98.1
Sep-13,Nova Scotia,v111955460,7.1,98.2
Oct-13,Nova Scotia,v111955460,7.1,98.2
Nov-13,Nova Scotia,v111955460,7.1,98.2
Dec-13,Nova Scotia,v111955460,7.1,98.1
Jan-14,Nova Scotia,v111955460,7.1,98.1
Feb-14,Nova Scotia,v111955460,7.1,98
Mar-14,Nova Scotia,v111955460,7.1,98.1
Apr-14,Nova Scotia,v111955460,7.1,98.1
May-14,Nova Scotia,v111955460,7.1,98.1
Jun-14,Nova Scotia,v111955460,7.1,98
Jul-14,Nova Scotia,v111955460,7.1,98
Aug-14,Nova Scotia,v111955460,7.1,98
Sep-14,Nova Scotia,v111955460,7.1,98.3
Oct-14,Nova Scotia,v111955460,7.1,98.4
Nov-14,Nova Scotia,v111955460,7.1,98.4
Dec-14,Nova Scotia,v111955460,7.1,98.4
Jan-15,Nova Scotia,v111955460,7.1,98.4
Feb-15,Nova Scotia,v111955460,7.1,98.8
Mar-15,Nova Scotia,v111955460,7.1,98.9
Apr-15,Nova Scotia,v111955460,7.1,98.9
May-15,Nova Scotia,v111955460,7.1,99
Jun-15,Nova Scotia,v111955460,7.1,99.1
Jul-15,Nova Scotia,v111955460,7.1,99
Aug-15,Nova Scotia,v111955460,7.1,99
Sep-15,Nova Scotia,v111955460,7.1,99
Oct-15,Nova Scotia,v111955460,7.1,99.1
Nov-15,Nova Scotia,v111955460,7.1,98.7
Dec-15,Nova Scotia,v111955460,7.1,98.9
Jan-16,Nova Scotia,v111955460,7.1,98.9
Feb-16,Nova Scotia,v111955460,7.1,98.9
Mar-16,Nova Scotia,v111955460,7.1,98.9
Apr-16,Nova Scotia,v111955460,7.1,98.9
May-16,Nova Scotia,v111955460,7.1,99
Jun-16,Nova Scotia,v111955460,7.1,99
Jul-16,Nova Scotia,v111955460,7.1,99.3
Aug-16,Nova Scotia,v111955460,7.1,99.3
Sep-16,Nova Scotia,v111955460,7.1,99.3
Oct-16,Nova Scotia,v111955460,7.1,99.8
Nov-16,Nova Scotia,v111955460,7.1,100
Dec-16,Nova Scotia,v111955460,7.1,100
Jan-17,Nova Scotia,v111955460,7.1,100.2
Feb-17,Nova Scotia,v111955460,7.1,100.2
Mar-17,Nova Scotia,v111955460,7.1,100.2
Apr-17,Nova Scotia,v111955460,7.1,100
May-17,Nova Scotia,v111955460,7.1,100.4
Jun-17,Nova Scotia,v111955460,7.1,100.4
Jul-17,Nova Scotia,v111955460,7.1,100.8
Aug-17,Nova Scotia,v111955460,7.1,100.7
Sep-17,Nova Scotia,v111955460,7.1,100.8
Oct-17,Nova Scotia,v111955460,7.1,101.1
Nov-17,Nova Scotia,v111955460,7.1,101.1
Dec-17,Nova Scotia,v111955460,7.1,101
Jan-18,Nova Scotia,v111955460,7.1,101
Feb-18,Nova Scotia,v111955460,7.1,101
Mar-18,Nova Scotia,v111955460,7.1,101.5
Apr-18,Nova Scotia,v111955460,7.1,101.9
May-18,Nova Scotia,v111955460,7.1,101.8
Jun-18,Nova Scotia,v111955460,7.1,101.8
Jul-18,Nova Scotia,v111955460,7.1,102
Aug-18,Nova Scotia,v111955460,7.1,102
Sep-18,Nova Scotia,v111955460,7.1,101.7
Oct-18,Nova Scotia,v111955460,7.1,101.6
Nov-18,Nova Scotia,v111955460,7.1,101.6
Jan-08,"Halifax, Nova Scotia",v111955463,8.1,88.4
Feb-08,"Halifax, Nova Scotia",v111955463,8.1,88.4
Mar-08,"Halifax, Nova Scotia",v111955463,8.1,89.5
Apr-08,"Halifax, Nova Scotia",v111955463,8.1,89.5
May-08,"Halifax, Nova Scotia",v111955463,8.1,89.9
Jun-08,"Halifax, Nova Scotia",v111955463,8.1,90.3
Jul-08,"Halifax, Nova Scotia",v111955463,8.1,90.5
Aug-08,"Halifax, Nova Scotia",v111955463,8.1,90.5
Sep-08,"Halifax, Nova Scotia",v111955463,8.1,90.6
Oct-08,"Halifax, Nova Scotia",v111955463,8.1,90.7
Nov-08,"Halifax, Nova Scotia",v111955463,8.1,90.7
Dec-08,"Halifax, Nova Scotia",v111955463,8.1,90.8
Jan-09,"Halifax, Nova Scotia",v111955463,8.1,90.8
Feb-09,"Halifax, Nova Scotia",v111955463,8.1,90.9
Mar-09,"Halifax, Nova Scotia",v111955463,8.1,90.9
Apr-09,"Halifax, Nova Scotia",v111955463,8.1,90.9
May-09,"Halifax, Nova Scotia",v111955463,8.1,90.9
Jun-09,"Halifax, Nova Scotia",v111955463,8.1,90.9
Jul-09,"Halifax, Nova Scotia",v111955463,8.1,90.9
Aug-09,"Halifax, Nova Scotia",v111955463,8.1,90.9
Sep-09,"Halifax, Nova Scotia",v111955463,8.1,91.1
Oct-09,"Halifax, Nova Scotia",v111955463,8.1,91.1
Nov-09,"Halifax, Nova Scotia",v111955463,8.1,91.3
Dec-09,"Halifax, Nova Scotia",v111955463,8.1,91.3
Jan-10,"Halifax, Nova Scotia",v111955463,8.1,91.4
Feb-10,"Halifax, Nova Scotia",v111955463,8.1,91.4
Mar-10,"Halifax, Nova Scotia",v111955463,8.1,91.5
Apr-10,"Halifax, Nova Scotia",v111955463,8.1,91.5
May-10,"Halifax, Nova Scotia",v111955463,8.1,91.6
Jun-10,"Halifax, Nova Scotia",v111955463,8.1,91.7
Jul-10,"Halifax, Nova Scotia",v111955463,8.1,91.7
Aug-10,"Halifax, Nova Scotia",v111955463,8.1,91.7
Sep-10,"Halifax, Nova Scotia",v111955463,8.1,91.7
Oct-10,"Halifax, Nova Scotia",v111955463,8.1,91.7
Nov-10,"Halifax, Nova Scotia",v111955463,8.1,92.8
Dec-10,"Halifax, Nova Scotia",v111955463,8.1,93.1
Jan-11,"Halifax, Nova Scotia",v111955463,8.1,93.1
Feb-11,"Halifax, Nova Scotia",v111955463,8.1,93.1
Mar-11,"Halifax, Nova Scotia",v111955463,8.1,93.1
Apr-11,"Halifax, Nova Scotia",v111955463,8.1,93.1
May-11,"Halifax, Nova Scotia",v111955463,8.1,93.1
Jun-11,"Halifax, Nova Scotia",v111955463,8.1,93.1
Jul-11,"Halifax, Nova Scotia",v111955463,8.1,93.2
Aug-11,"Halifax, Nova Scotia",v111955463,8.1,93.2
Sep-11,"Halifax, Nova Scotia",v111955463,8.1,93.9
Oct-11,"Halifax, Nova Scotia",v111955463,8.1,93.9
Nov-11,"Halifax, Nova Scotia",v111955463,8.1,93.9
Dec-11,"Halifax, Nova Scotia",v111955463,8.1,93.9
Jan-12,"Halifax, Nova Scotia",v111955463,8.1,93.9
Feb-12,"Halifax, Nova Scotia",v111955463,8.1,95
Mar-12,"Halifax, Nova Scotia",v111955463,8.1,95
Apr-12,"Halifax, Nova Scotia",v111955463,8.1,95
May-12,"Halifax, Nova Scotia",v111955463,8.1,95.2
Jun-12,"Halifax, Nova Scotia",v111955463,8.1,95
Jul-12,"Halifax, Nova Scotia",v111955463,8.1,95.5
Aug-12,"Halifax, Nova Scotia",v111955463,8.1,95.9
Sep-12,"Halifax, Nova Scotia",v111955463,8.1,95.8
Oct-12,"Halifax, Nova Scotia",v111955463,8.1,95.8
Nov-12,"Halifax, Nova Scotia",v111955463,8.1,96.3
Dec-12,"Halifax, Nova Scotia",v111955463,8.1,96.5
Jan-13,"Halifax, Nova Scotia",v111955463,8.1,96.6
Feb-13,"Halifax, Nova Scotia",v111955463,8.1,97.6
Mar-13,"Halifax, Nova Scotia",v111955463,8.1,97.6
Apr-13,"Halifax, Nova Scotia",v111955463,8.1,97.6
May-13,"Halifax, Nova Scotia",v111955463,8.1,97.9
Jun-13,"Halifax, Nova Scotia",v111955463,8.1,97.8
Jul-13,"Halifax, Nova Scotia",v111955463,8.1,98.2
Aug-13,"Halifax, Nova Scotia",v111955463,8.1,98.1
Sep-13,"Halifax, Nova Scotia",v111955463,8.1,98.2
Oct-13,"Halifax, Nova Scotia",v111955463,8.1,98.2
Nov-13,"Halifax, Nova Scotia",v111955463,8.1,98.2
Dec-13,"Halifax, Nova Scotia",v111955463,8.1,98.1
Jan-14,"Halifax, Nova Scotia",v111955463,8.1,98.1
Feb-14,"Halifax, Nova Scotia",v111955463,8.1,98
Mar-14,"Halifax, Nova Scotia",v111955463,8.1,98.1
Apr-14,"Halifax, Nova Scotia",v111955463,8.1,98.1
May-14,"Halifax, Nova Scotia",v111955463,8.1,98.1
Jun-14,"Halifax, Nova Scotia",v111955463,8.1,98
Jul-14,"Halifax, Nova Scotia",v111955463,8.1,98
Aug-14,"Halifax, Nova Scotia",v111955463,8.1,98
Sep-14,"Halifax, Nova Scotia",v111955463,8.1,98.3
Oct-14,"Halifax, Nova Scotia",v111955463,8.1,98.4
Nov-14,"Halifax, Nova Scotia",v111955463,8.1,98.4
Dec-14,"Halifax, Nova Scotia",v111955463,8.1,98.4
Jan-15,"Halifax, Nova Scotia",v111955463,8.1,98.4
Feb-15,"Halifax, Nova Scotia",v111955463,8.1,98.8
Mar-15,"Halifax, Nova Scotia",v111955463,8.1,98.9
Apr-15,"Halifax, Nova Scotia",v111955463,8.1,98.9
May-15,"Halifax, Nova Scotia",v111955463,8.1,99
Jun-15,"Halifax, Nova Scotia",v111955463,8.1,99.1
Jul-15,"Halifax, Nova Scotia",v111955463,8.1,99
Aug-15,"Halifax, Nova Scotia",v111955463,8.1,99
Sep-15,"Halifax, Nova Scotia",v111955463,8.1,99
Oct-15,"Halifax, Nova Scotia",v111955463,8.1,99.1
Nov-15,"Halifax, Nova Scotia",v111955463,8.1,98.7
Dec-15,"Halifax, Nova Scotia",v111955463,8.1,98.9
Jan-16,"Halifax, Nova Scotia",v111955463,8.1,98.9
Feb-16,"Halifax, Nova Scotia",v111955463,8.1,98.9
Mar-16,"Halifax, Nova Scotia",v111955463,8.1,98.9
Apr-16,"Halifax, Nova Scotia",v111955463,8.1,98.9
May-16,"Halifax, Nova Scotia",v111955463,8.1,99
Jun-16,"Halifax, Nova Scotia",v111955463,8.1,99
Jul-16,"Halifax, Nova Scotia",v111955463,8.1,99.3
Aug-16,"Halifax, Nova Scotia",v111955463,8.1,99.3
Sep-16,"Halifax, Nova Scotia",v111955463,8.1,99.3
Oct-16,"Halifax, Nova Scotia",v111955463,8.1,99.8
Nov-16,"Halifax, Nova Scotia",v111955463,8.1,100
Dec-16,"Halifax, Nova Scotia",v111955463,8.1,100
Jan-17,"Halifax, Nova Scotia",v111955463,8.1,100.2
Feb-17,"Halifax, Nova Scotia",v111955463,8.1,100.2
Mar-17,"Halifax, Nova Scotia",v111955463,8.1,100.2
Apr-17,"Halifax, Nova Scotia",v111955463,8.1,100
May-17,"Halifax, Nova Scotia",v111955463,8.1,100.4
Jun-17,"Halifax, Nova Scotia",v111955463,8.1,100.4
Jul-17,"Halifax, Nova Scotia",v111955463,8.1,100.8
Aug-17,"Halifax, Nova Scotia",v111955463,8.1,100.7
Sep-17,"Halifax, Nova Scotia",v111955463,8.1,100.8
Oct-17,"Halifax, Nova Scotia",v111955463,8.1,101.1
Nov-17,"Halifax, Nova Scotia",v111955463,8.1,101.1
Dec-17,"Halifax, Nova Scotia",v111955463,8.1,101
Jan-18,"Halifax, Nova Scotia",v111955463,8.1,101
Feb-18,"Halifax, Nova Scotia",v111955463,8.1,101
Mar-18,"Halifax, Nova Scotia",v111955463,8.1,101.5
Apr-18,"Halifax, Nova Scotia",v111955463,8.1,101.9
May-18,"Halifax, Nova Scotia",v111955463,8.1,101.8
Jun-18,"Halifax, Nova Scotia",v111955463,8.1,101.8
Jul-18,"Halifax, Nova Scotia",v111955463,8.1,102
Aug-18,"Halifax, Nova Scotia",v111955463,8.1,102
Sep-18,"Halifax, Nova Scotia",v111955463,8.1,101.7
Oct-18,"Halifax, Nova Scotia",v111955463,8.1,101.6
Nov-18,"Halifax, Nova Scotia",v111955463,8.1,101.6
Jan-08,New Brunswick,v111955466,9.1,92.4
Feb-08,New Brunswick,v111955466,9.1,92
Mar-08,New Brunswick,v111955466,9.1,92.3
Apr-08,New Brunswick,v111955466,9.1,92.3
May-08,New Brunswick,v111955466,9.1,92.3
Jun-08,New Brunswick,v111955466,9.1,92.6
Jul-08,New Brunswick,v111955466,9.1,93.5
Aug-08,New Brunswick,v111955466,9.1,94
Sep-08,New Brunswick,v111955466,9.1,93.6
Oct-08,New Brunswick,v111955466,9.1,93.6
Nov-08,New Brunswick,v111955466,9.1,94.3
Dec-08,New Brunswick,v111955466,9.1,94.3
Jan-09,New Brunswick,v111955466,9.1,95.6
Feb-09,New Brunswick,v111955466,9.1,95.9
Mar-09,New Brunswick,v111955466,9.1,95.9
Apr-09,New Brunswick,v111955466,9.1,96
May-09,New Brunswick,v111955466,9.1,96.1
Jun-09,New Brunswick,v111955466,9.1,95.9
Jul-09,New Brunswick,v111955466,9.1,96
Aug-09,New Brunswick,v111955466,9.1,96.1
Sep-09,New Brunswick,v111955466,9.1,96.5
Oct-09,New Brunswick,v111955466,9.1,96.5
Nov-09,New Brunswick,v111955466,9.1,96.6
Dec-09,New Brunswick,v111955466,9.1,96.5
Jan-10,New Brunswick,v111955466,9.1,96.4
Feb-10,New Brunswick,v111955466,9.1,96.5
Mar-10,New Brunswick,v111955466,9.1,96.5
Apr-10,New Brunswick,v111955466,9.1,96.5
May-10,New Brunswick,v111955466,9.1,97.1
Jun-10,New Brunswick,v111955466,9.1,98.4
Jul-10,New Brunswick,v111955466,9.1,98.3
Aug-10,New Brunswick,v111955466,9.1,98.3
Sep-10,New Brunswick,v111955466,9.1,98.4
